RecordID,Timestamp,Message
REC-003817,2025-06-27 17:59:47,"I'm having trouble with unable to access Jira, request ID #TKT-20955 causing delays in project work."
REC-003818,2025-09-22 15:30:47,User olivia.m reported: my tablet at floor 3 showing unknown host colleagues on floor 3 also affected. Contact: li.chen
REC-003819,2025-08-21 03:12:47,Facing an issue where can't log in to Word causing delays in project work.
REC-003820,2025-07-22 09:45:47,Need urgent help with VPN connection drops every few minutes please install VPN client.
REC-003821,2025-07-07 10:20:47,Problem encountered: can't log in to SharePoint colleagues on training hall also affected.
REC-003822,2025-09-01 04:22:47,Facing an issue where performance on onedrive is extremely slow colleagues on floor 2 also affected.
REC-003823,2025-08-02 16:53:47,Could you pls check Jira refuses to start after update this has been happening since yesterday.
REC-003824,2025-08-18 21:02:47,fatima.z submitted a ticket: the printer at floor 1 is not working again this is blocking me from completing my tasks.
REC-003825,2025-09-14 04:54:47,Could you please check can't log in to OneDrive need this fixed ASAP. Contact: sofia.g
REC-003826,2025-08-10 23:28:47,Facing an issue where the workstation keeps restarting randomly colleagues on floor 3 also affected. Contact: emma.w
REC-003827,2025-08-20 04:19:47,Problem encountered: the printer at lab room is not working again causing delays in project work.
REC-003828,2025-07-30 21:46:47,I'm having trouble with the laptop keeps restarting randomly this has been happening since yesterday.
REC-003829,2025-09-05 21:17:47,david.p submitted a ticket: the server keeps restarting randomly this has been happening since yesterday.
REC-003830,2025-09-04 12:01:47,"I'm having trouble with my server at branch office showing network timeout already tried restarting, no success."
REC-003831,2025-08-13 09:44:47,"User li.chen reported: can't log in to Teams already tried restarting, no success. Contact: youssef.t"
REC-003832,2025-07-20 20:06:47,Request for support regarding can't log in to Outlook this is blocking me from completing my tasks. Contact: mohamed.s
REC-003833,2025-08-21 21:58:47,"Problem encountered: unable to access onedrive, request id #tkt-22950 this has been happening since yesterday."
REC-003834,2025-06-29 15:53:47,"Need urgent help with the printer at floor 3 is not working again already tried restarting, no success. Contact: youssef.t"
REC-003835,2025-08-10 13:26:47,Request for support regarding SharePoint refuses to start after update causing delays in project work. Contact: li.chen
REC-003836,2025-07-31 16:29:47,youssef.t submitted a ticket: the printer at remote is not working again this has been happening since yesterday.
REC-003837,2025-09-15 04:48:47,Need urgent help with the phone keeps restarting randomly this has been happening since yesterday.
REC-003838,2025-07-08 07:49:47,"Could you please check unable to access SAP, request ID #TKT-72995 already tried restarting, no success. Contact: sarah.k"
REC-003839,2025-08-27 10:15:47,Request for support regarding performance on Excel is extremely slow this has been happening since yesterday.
REC-003840,2025-09-15 08:38:47,Request for support regarding can't log in to Word causing delays in project work.
REC-003841,2025-09-11 04:08:47,Could you please check SAP refuses to start after update colleagues on floor 2 also affected.
REC-003842,2025-07-20 08:42:47,Request for support regarding my desktop at floor 1 showing error code 720 need this fixed ASAP.
REC-003843,2025-07-18 00:02:47,Request for support regarding the printer at floor 3 is not working again please upgrade RAM.
REC-003844,2025-08-04 00:25:47,"I'm having trouble with unable to access chrome, request id #tkt-17730 colleagues on floor 3 also affected."
REC-003845,2025-09-18 11:54:47,"sarah.k submitted a ticket: unable to access Teams, request ID #TKT-35614 this is blocking me from completing my tasks."
REC-003846,2025-08-31 17:14:47,Need urgent help with the tablet keeps restarting randomly colleagues on floor 1 also affected.
REC-003847,2025-09-21 14:33:47,Could you pls check performance on Chrome is extremely slow causing delays in project work.
REC-003848,2025-08-03 15:17:47,Request for support regarding performance on Slack is extremely slow pls reset password.
REC-003849,2025-07-17 05:19:47,I'm having trouble with my workstation at remote showing unknown host this is blocking me from completing my tasks.
REC-003850,2025-09-07 14:32:47,Request for support regarding Outlook refuses to start after update pls setup new email account. Contact: paul.r
REC-003851,2025-09-10 10:08:47,Request for support regarding performance on SAP is extremely slow please replace keyboard.
REC-003852,2025-08-02 12:18:47,Need urgent help with can't log in to slack this has been happening since yesterday.
REC-003853,2025-07-10 01:24:47,Request for support regarding the printer at floor 1 is not working again this is blocking me from completing my tasks.
REC-003854,2025-08-22 05:52:47,Facing an issue where performance on Zoom is extremely slow this has been happening since yesterday.
REC-003855,2025-08-09 14:19:47,"Could you pls check unable to access PowerPoint, request ID #TKT-25145 pls reset password. Contact: ahmed.h"
REC-003856,2025-08-30 20:24:47,Could you please check my laptop at HQ showing blue screen need this fixed ASAP. Contact: alex.b
REC-003857,2025-07-25 09:22:47,Could you pls check can't log in to Zoom pls unlock account. Contact: li.chen
REC-003858,2025-07-02 04:16:47,"Request for support regarding unable to access SAP, request ID #TKT-21885 causing delays in project work. Contact: mohamed.s"
REC-003859,2025-06-26 16:51:47,Problem encountered: can't log in to OneDrive this is blocking me from completing my tasks.
REC-003860,2025-09-16 09:02:47,User olivia.m reported: can't log in to Slack need this fixed ASAP. Contact: mohamed.s
REC-003861,2025-07-29 13:14:47,Request for support regarding the server keeps restarting randomly causing delays in project work.
REC-003862,2025-07-14 05:39:47,Could you please check my workstation at remote showing blue screen causing delays in project work.
REC-003863,2025-08-01 16:13:47,Need urgent help with the server keeps restarting randomly please replace keyboard.
REC-003864,2025-07-19 20:05:47,Could you pls check the workstation keeps restarting randomly this is blocking me from completing my tasks. Contact: paul.r
REC-003865,2025-07-13 01:12:47,Could you please check the printer at lab room is not working again need this fixed ASAP.
REC-003866,2025-08-30 13:18:47,User david.p reported: my laptop at floor 1 showing blue screen causing delays in project work.
REC-003867,2025-09-20 04:46:47,I'm having trouble with VPN connection drops every few minutes this has been happening since yesterday. Contact: paul.r
REC-003868,2025-06-30 11:21:47,Problem encountered: the printer at floor 1 is not working again colleagues on floor 1 also affected.
REC-003869,2025-08-23 07:12:47,Could you please check Zoom refuses to start after update colleagues on floor 2 also affected.
REC-003870,2025-08-13 17:09:47,User li.chen reported: the tablet keeps restarting randomly need this fixed ASAP.
REC-003871,2025-08-02 15:33:47,Problem encountered: my desktop at floor 1 showing disk full this is blocking me from completing my tasks.
REC-003872,2025-07-22 09:39:47,"Problem encountered: can't log in to Chrome already tried restarting, no success."
REC-003873,2025-08-03 15:26:47,Facing an issue where VPN connection drops every few minutes please reset password. Contact: li.chen
REC-003874,2025-07-13 10:40:47,Could you please check can't log in to SAP please reset password.
REC-003875,2025-09-23 20:55:47,Problem encountered: my laptop at remote showing disk full need this fixed ASAP. Contact: nina.b
REC-003876,2025-09-20 09:40:47,Could you please check my laptop at datacenter showing unknown host colleagues on datacenter also affected.
REC-003877,2025-08-10 22:07:47,Could you please check chrome refuses to start after update this has been happening since yesterday. contact: khaled.a
REC-003878,2025-06-26 11:51:47,"Request for support regarding performance on Teams is extremely slow already tried restarting, no success."
REC-003879,2025-08-05 22:20:47,"Could you please check unable to access Excel, request ID #TKT-42059 already tried restarting, no success."
REC-003880,2025-08-12 10:56:47,I'm having trouble with VPN connection drops every few minutes causing delays in project work.
REC-003881,2025-07-18 10:01:47,alex.b submitted a ticket: my desktop at floor 3 showing network timeout please fix wifi.
REC-003882,2025-07-30 06:39:47,"I'm having trouble with unable to access SAP, request ID #TKT-89777 causing delays in project work. Contact: ahmed.h"
REC-003883,2025-07-17 20:32:47,Problem encountered: my laptop at datacenter showing printer jam this has been happening since yesterday.
REC-003884,2025-09-07 00:54:47,olivia.m submitted a ticket: performance on Excel is extremely slow pls install Adobe Acrobat.
REC-003885,2025-08-17 16:02:47,"Need urgent help with VPN connection drops every few minutes already tried restarting, no success. Contact: paul.r"
REC-003886,2025-09-09 06:16:47,"Facing an issue where unable to access Slack, request ID #TKT-17250 already tried restarting, no success. Contact: david.p"
REC-003887,2025-08-09 21:26:47,Could you pls check Excel refuses to start after update need this fixed ASAP.
REC-003888,2025-06-30 14:47:47,User nina.b reported: vpn connection drops every few minutes this has been happening since yesterday. contact: ahmed.h
REC-003889,2025-08-08 18:21:47,Need urgent help with the printer at floor 3 is not working again this has been happening since yesterday.
REC-003890,2025-07-27 23:22:47,khaled.a submitted a ticket: the printer at remote is not working again causing delays in project work. Contact: hannah.j
REC-003891,2025-09-09 01:45:47,"I'm having trouble with unable to access Chrome, request ID #TKT-78944 already tried restarting, no success."
REC-003892,2025-08-28 01:36:47,Facing an issue where the printer at HQ is not working again pls setup new email account.
REC-003893,2025-06-28 02:11:47,"Could you please check unable to access Teams, request ID #TKT-23836 already tried restarting, no success."
REC-003894,2025-07-04 13:35:47,Need urgent help with can't log in to Slack causing delays in project work.
REC-003895,2025-09-06 11:23:47,Facing an issue where my workstation at floor 3 showing blue screen causing delays in project work.
REC-003896,2025-08-31 10:14:47,User olivia.m reported: Teams refuses to start after update this is blocking me from completing my tasks. Contact: nina.b
REC-003897,2025-08-25 18:40:47,"I'm having trouble with VPN connection drops every few minutes already tried restarting, no success."
REC-003898,2025-08-26 01:56:47,I'm having trouble with my laptop at remote showing disk full this is blocking me from completing my tasks. Contact: maria.l
REC-003899,2025-06-25 05:38:47,User sofia.g reported: my laptop at floor 3 showing error code 720 need this fixed ASAP.
REC-003900,2025-09-01 01:13:47,Facing an issue where the tablet keeps restarting randomly this is blocking me from completing my tasks.
REC-003901,2025-08-05 10:16:47,sofia.g submitted a ticket: the tablet keeps restarting randomly causing delays in project work.
REC-003902,2025-07-07 23:05:47,I'm having trouble with performance on Teams is extremely slow causing delays in project work.
REC-003903,2025-08-29 18:53:47,"Need urgent help with VPN connection drops every few minutes already tried restarting, no success. Contact: sofia.g"
REC-003904,2025-08-01 03:53:47,"Need urgent help with unable to access OneDrive, request ID #TKT-45280 need this fixed ASAP."
REC-003905,2025-07-23 12:09:47,Need urgent help with my phone at branch office showing not responding need this fixed ASAP.
REC-003906,2025-09-02 03:49:47,"Facing an issue where VPN connection drops every few minutes already tried restarting, no success."
REC-003907,2025-07-14 16:37:47,"Facing an issue where unable to access sharepoint, request id #tkt-62937 this has been happening since yesterday. contact: fatima.z"
REC-003908,2025-08-26 15:53:47,Need urgent help with the server keeps restarting randomly need this fixed ASAP.
REC-003909,2025-07-07 23:56:47,I'm having trouble with can't log in to SharePoint need this fixed ASAP.
REC-003910,2025-07-04 15:28:47,Problem encountered: my desktop at floor 1 showing printer jam need this fixed ASAP. Contact: sofia.g
REC-003911,2025-08-22 08:23:47,khaled.a submitted a ticket: can't log in to Teams colleagues on training hall also affected.
REC-003912,2025-08-31 21:54:47,I'm having trouble with the printer at datacenter is not working again this is blocking me from completing my tasks.
REC-003913,2025-09-23 02:36:47,hannah.j submitted a ticket: the printer at remote is not working again causing delays in project work. Contact: mohamed.s
REC-003914,2025-08-26 02:51:47,Facing an issue where VPN connection drops every few minutes please fix wifi.
REC-003915,2025-06-30 09:52:47,Could you please check can't log in to jira this is blocking me from completing my tasks.
REC-003916,2025-09-13 20:31:47,Request for support regarding Outlook refuses to start after update causing delays in project work. Contact: li.chen
REC-003917,2025-07-29 23:25:47,"Facing an issue where VPN connection drops every few minutes already tried restarting, no success. Contact: maria.l"
REC-003918,2025-08-07 05:39:47,"User fatima.z reported: the printer at HQ is not working again already tried restarting, no success. Contact: fatima.z"
REC-003919,2025-07-08 11:52:47,"Facing an issue where the printer at lab room is not working again already tried restarting, no success."
REC-003920,2025-07-25 05:50:47,Need urgent help with my phone at training hall showing unknown host this has been happening since yesterday.
REC-003921,2025-06-27 17:28:47,User john.doe reported: can't log in to SAP this has been happening since yesterday.
REC-003922,2025-07-03 16:42:47,"Could you please check the printer at lab room is not working again already tried restarting, no success. Contact: sarah.k"
REC-003923,2025-07-17 00:22:47,User mohamed.s reported: VPN connection drops every few minutes this is blocking me from completing my tasks.
REC-003924,2025-07-02 01:25:47,Request for support regarding the desktop keeps restarting randomly please grant access to shared drive.
REC-003925,2025-07-16 16:08:47,"Problem encountered: unable to access SharePoint, request ID #TKT-15623 causing delays in project work. Contact: youssef.t"
REC-003926,2025-08-14 18:45:47,User ahmed.h reported: VPN connection drops every few minutes causing delays in project work. Contact: john.doe
REC-003927,2025-07-04 08:07:47,li.chen submitted a ticket: can't log in to Slack this is blocking me from completing my tasks.
REC-003928,2025-07-04 15:14:47,Request for support regarding the printer at training hall is not working again colleagues on training hall also affected. Contact: fatima.z
REC-003929,2025-08-25 02:02:47,Request for support regarding can't log in to zoom colleagues on hq also affected.
REC-003930,2025-08-02 05:18:47,Facing an issue where performance on Excel is extremely slow causing delays in project work.
REC-003931,2025-07-26 21:50:47,I'm having trouble with the phone keeps restarting randomly this has been happening since yesterday.
REC-003932,2025-08-17 04:52:47,Need urgent help with SharePoint refuses to start after update please install VPN client.
REC-003933,2025-08-25 04:31:47,"Request for support regarding unable to access Excel, request ID #TKT-42483 need this fixed ASAP."
REC-003934,2025-08-06 07:01:47,"alex.b submitted a ticket: the printer at HQ is not working again already tried restarting, no success. Contact: mohamed.s"
REC-003935,2025-08-20 23:07:47,Could you please check the printer at floor 3 is not working again this is blocking me from completing my tasks.
REC-003936,2025-08-23 01:24:47,sarah.k submitted a ticket: SAP refuses to start after update this has been happening since yesterday. Contact: sofia.g
REC-003937,2025-08-08 12:39:47,User paul.r reported: the phone keeps restarting randomly this has been happening since yesterday.
REC-003938,2025-07-22 08:44:47,Problem encountered: performance on OneDrive is extremely slow this is blocking me from completing my tasks.
REC-003939,2025-08-30 16:29:47,User hannah.j reported: the printer at floor 1 is not working again need this fixed ASAP.
REC-003940,2025-09-13 18:31:47,"maria.l submitted a ticket: VPN connection drops every few minutes already tried restarting, no success."
REC-003941,2025-07-03 20:46:47,User hannah.j reported: can't log in to Slack causing delays in project work.
REC-003942,2025-08-27 05:04:47,Could you please check can't log in to sap causing delays in project work.
REC-003943,2025-09-09 00:30:47,David.p submitted a ticket: vpn connection drops every few minutes colleagues on lab room also affected.
REC-003944,2025-09-20 20:21:47,Need urgent help with my server at branch office showing disk full this is blocking me from completing my tasks.
REC-003945,2025-08-09 03:37:47,"ahmed.h submitted a ticket: unable to access Excel, request ID #TKT-26752 pls unlock account."
REC-003946,2025-07-30 10:12:47,Could you please check my laptop at HQ showing network timeout this has been happening since yesterday.
REC-003947,2025-06-25 14:17:47,User alex.b reported: the printer at HQ is not working again need this fixed ASAP.
REC-003948,2025-08-02 05:40:47,I'm having trouble with my phone at floor 1 showing access denied colleagues on floor 1 also affected.
REC-003949,2025-07-06 11:02:47,"Problem encountered: the laptop keeps restarting randomly already tried restarting, no success."
REC-003950,2025-08-09 10:29:47,"User paul.r reported: unable to access Slack, request ID #TKT-96457 already tried restarting, no success."
REC-003951,2025-07-07 21:50:47,"David.p submitted a ticket: the phone keeps restarting randomly already tried restarting, no success. contact: olivia.m"
REC-003952,2025-08-14 11:12:47,Li.chen submitted a ticket: the server keeps restarting randomly need this fixed asap.
REC-003953,2025-08-21 22:20:47,User alex.b reported: vpn connection drops every few minutes this is blocking me from completing my tasks.
REC-003954,2025-08-21 06:36:47,Could you please check performance on Word is extremely slow this is blocking me from completing my tasks.
REC-003955,2025-09-11 14:35:47,"User youssef.t reported: the desktop keeps restarting randomly already tried restarting, no success."
REC-003956,2025-06-27 15:48:47,Need urgent help with performance on SAP is extremely slow please install VPN client.
REC-003957,2025-08-27 19:38:47,Could you please check the phone keeps restarting randomly colleagues on floor 1 also affected.
REC-003958,2025-08-29 06:19:47,"Problem encountered: unable to access sharepoint, request id #tkt-38963 causing delays in project work."
REC-003959,2025-07-09 16:36:47,Request for support regarding performance on SharePoint is extremely slow this is blocking me from completing my tasks.
REC-003960,2025-09-20 04:03:47,"User john.doe reported: unable to access Zoom, request ID #TKT-17881 this has been happening since yesterday."
REC-003961,2025-09-04 20:55:47,sarah.k submitted a ticket: the phone keeps restarting randomly causing delays in project work.
REC-003962,2025-09-07 06:21:47,Need urgent help with the tablet keeps restarting randomly causing delays in project work.
REC-003963,2025-08-20 02:39:47,Need urgent help with performance on Jira is extremely slow this is blocking me from completing my tasks.
REC-003964,2025-09-11 22:49:47,Request for support regarding can't log in to OneDrive need this fixed ASAP.
REC-003965,2025-08-04 08:54:47,"Facing an issue where unable to access OneDrive, request ID #TKT-85787 this has been happening since yesterday."
REC-003966,2025-06-29 00:51:47,I'm having trouble with VPN connection drops every few minutes please install VPN client.
REC-003967,2025-07-08 17:40:47,"Need urgent help with unable to access SharePoint, request ID #TKT-83266 need this fixed ASAP."
REC-003968,2025-09-14 18:50:47,Facing an issue where can't log in to sap this has been happening since yesterday.
REC-003969,2025-08-04 14:31:47,Facing an issue where the phone keeps restarting randomly colleagues on branch office also affected. contact: maria.l
REC-003970,2025-07-10 21:56:47,Problem encountered: can't log in to Zoom please unlock account.
REC-003971,2025-07-27 18:14:47,Problem encountered: performance on OneDrive is extremely slow need this fixed ASAP.
REC-003972,2025-07-01 00:52:47,Facing an issue where my laptop at floor 2 showing blue screen this is blocking me from completing my tasks.
REC-003973,2025-09-06 22:33:47,I'm having trouble with VPN connection drops every few minutes please replace keyboard.
REC-003974,2025-08-18 17:34:47,Could you please check excel refuses to start after update colleagues on branch office also affected. contact: youssef.t
REC-003975,2025-09-04 16:59:47,Could you please check VPN connection drops every few minutes need this fixed ASAP. Contact: khaled.a
REC-003976,2025-08-18 11:57:47,I'm having trouble with Jira refuses to start after update this is blocking me from completing my tasks. Contact: ahmed.h
REC-003977,2025-08-02 13:10:47,Need urgent help with the workstation keeps restarting randomly this is blocking me from completing my tasks.
REC-003978,2025-07-01 06:56:47,Request for support regarding the printer at floor 2 is not working again please fix wifi.
REC-003979,2025-09-21 20:38:47,"Need urgent help with unable to access Outlook, request ID #TKT-98968 already tried restarting, no success."
REC-003980,2025-08-01 00:57:47,User nina.b reported: can't log in to onedrive this has been happening since yesterday.
REC-003981,2025-07-04 17:46:47,Could you please check the tablet keeps restarting randomly causing delays in project work.
REC-003982,2025-09-14 23:33:47,Facing an issue where my server at lab room showing not responding colleagues on lab room also affected.
REC-003983,2025-07-18 22:21:47,hannah.j submitted a ticket: my laptop at floor 1 showing printer jam colleagues on floor 1 also affected.
REC-003984,2025-09-16 15:53:47,I'm having trouble with the server keeps restarting randomly causing delays in project work.
REC-003985,2025-08-24 15:17:47,I'm having trouble with my workstation at branch office showing blue screen need this fixed ASAP. Contact: fatima.z
REC-003986,2025-08-03 08:30:47,User mohamed.s reported: my phone at training hall showing disk full this is blocking me from completing my tasks.
REC-003987,2025-07-29 07:12:47,User paul.r reported: VPN connection drops every few minutes need this fixed ASAP. Contact: fatima.z
REC-003988,2025-07-04 02:27:47,User paul.r reported: the printer at lab room is not working again this has been happening since yesterday.
REC-003989,2025-09-17 12:29:47,"Need urgent help with unable to access Word, request ID #TKT-68623 please install VPN client."
REC-003990,2025-09-14 00:48:47,Could you please check VPN connection drops every few minutes causing delays in project work. Contact: nina.b
REC-003991,2025-08-29 05:06:47,"Facing an issue where the printer at floor 2 is not working again already tried restarting, no success."
REC-003992,2025-08-03 07:40:47,"Problem encountered: unable to access SharePoint, request ID #TKT-99696 this is blocking me from completing my tasks."
REC-003993,2025-09-01 03:52:47,Need urgent help with my laptop at HQ showing network timeout this is blocking me from completing my tasks.
REC-003994,2025-09-12 07:05:47,"Facing an issue where unable to access SharePoint, request ID #TKT-98591 causing delays in project work."
REC-003995,2025-08-25 20:49:47,david.p submitted a ticket: VPN connection drops every few minutes this is blocking me from completing my tasks. Contact: fatima.z
REC-003996,2025-07-11 23:20:47,Could you please check SharePoint refuses to start after update this has been happening since yesterday.
REC-003997,2025-07-26 11:34:47,"Could you please check can't log in to Chrome already tried restarting, no success."
REC-003998,2025-08-17 22:06:47,"Request for support regarding unable to access PowerPoint, request ID #TKT-47875 colleagues on remote also affected. Contact: li.chen"
REC-003999,2025-07-31 20:52:47,"nina.b submitted a ticket: the server keeps restarting randomly already tried restarting, no success. Contact: george.t"
REC-004000,2025-08-23 22:49:47,"Facing an issue where my phone at training hall showing unknown host already tried restarting, no success. Contact: david.p"
REC-004001,2025-09-18 18:28:47,Need urgent help with the printer at training hall is not working again colleagues on training hall also affected.
REC-004002,2025-08-29 13:04:47,I'm having trouble with performance on Word is extremely slow this is blocking me from completing my tasks.
REC-004003,2025-08-12 03:17:47,"User li.chen reported: unable to access SharePoint, request ID #TKT-64293 please install VPN client."
REC-004004,2025-07-09 06:04:47,Request for support regarding performance on slack is extremely slow colleagues on training hall also affected. contact: ahmed.h
REC-004005,2025-06-29 21:12:47,Need urgent help with Outlook refuses to start after update please reset password.
REC-004006,2025-07-08 17:23:47,Emma.w submitted a ticket: vpn connection drops every few minutes this has been happening since yesterday.
REC-004007,2025-08-19 06:34:47,Could you please check VPN connection drops every few minutes need this fixed ASAP. Contact: alex.b
REC-004008,2025-07-26 10:12:47,Emma.w submitted a ticket: my phone at lab room showing not responding colleagues on lab room also affected. contact: david.p
REC-004009,2025-09-19 21:18:47,User khaled.a reported: the printer at branch office is not working again colleagues on branch office also affected.
REC-004010,2025-07-24 21:50:47,fatima.z submitted a ticket: performance on Outlook is extremely slow this has been happening since yesterday.
REC-004011,2025-09-14 17:52:47,"maria.l submitted a ticket: VPN connection drops every few minutes already tried restarting, no success."
REC-004012,2025-09-16 15:26:47,Could you pls check the workstation keeps restarting randomly colleagues on branch office also affected.
REC-004013,2025-09-20 02:29:47,fatima.z submitted a ticket: the printer at HQ is not working again pls reset password.
REC-004014,2025-08-21 02:33:47,I'm having trouble with the printer at remote is not working again colleagues on remote also affected.
REC-004015,2025-08-05 05:18:47,Problem encountered: performance on OneDrive is extremely slow causing delays in project work.
REC-004016,2025-08-12 14:39:47,"Hannah.j submitted a ticket: performance on chrome is extremely slow already tried restarting, no success."
REC-004017,2025-06-27 15:56:47,Problem encountered: Word refuses to start after update colleagues on lab room also affected. Contact: khaled.a
REC-004018,2025-07-12 02:29:47,mohamed.s submitted a ticket: my desktop at floor 2 showing not responding need this fixed ASAP. Contact: paul.r
REC-004019,2025-09-04 20:08:47,I'm having trouble with the printer at remote is not working again this is blocking me from completing my tasks. Contact: ahmed.h
REC-004020,2025-07-13 10:47:47,Problem encountered: the printer at datacenter is not working again causing delays in project work.
REC-004021,2025-07-12 03:52:47,Request for support regarding the tablet keeps restarting randomly need this fixed ASAP. Contact: mohamed.s
REC-004022,2025-08-24 14:52:47,Could you pls check the laptop keeps restarting randomly pls grant access to shared drive.
REC-004023,2025-09-12 06:42:47,"User sarah.k reported: VPN connection drops every few minutes already tried restarting, no success."
REC-004024,2025-08-05 22:23:47,Request for support regarding the phone keeps restarting randomly colleagues on floor 1 also affected. Contact: ahmed.h
REC-004025,2025-09-14 13:53:47,Facing an issue where performance on word is extremely slow colleagues on floor 3 also affected.
REC-004026,2025-08-23 17:46:47,"mohamed.s submitted a ticket: unable to access Excel, request ID #TKT-78030 this has been happening since yesterday."
REC-004027,2025-09-21 21:33:47,Problem encountered: PowerPoint refuses to start after update causing delays in project work.
REC-004028,2025-09-02 18:53:47,Problem encountered: the printer at datacenter is not working again need this fixed ASAP. Contact: li.chen
REC-004029,2025-08-05 17:16:47,Need urgent help with the printer at remote is not working again causing delays in project work.
REC-004030,2025-08-24 05:48:47,"Need urgent help with the printer at datacenter is not working again already tried restarting, no success. Contact: fatima.z"
REC-004031,2025-09-06 15:43:47,Need urgent help with VPN connection drops every few minutes this is blocking me from completing my tasks.
REC-004032,2025-08-28 02:37:47,Could you please check the desktop keeps restarting randomly causing delays in project work.
REC-004033,2025-07-18 01:48:47,I'm having trouble with Jira refuses to start after update causing delays in project work. Contact: olivia.m
REC-004034,2025-09-03 18:11:47,"User paul.r reported: unable to access Slack, request ID #TKT-94007 causing delays in project work."
REC-004035,2025-07-26 04:19:47,Need urgent help with can't log in to Excel need this fixed ASAP.
REC-004036,2025-07-02 14:14:47,"User nina.b reported: unable to access Teams, request ID #TKT-63956 already tried restarting, no success."
REC-004037,2025-07-26 13:58:47,Facing an issue where my tablet at datacenter showing unknown host this is blocking me from completing my tasks. contact: youssef.t
REC-004038,2025-09-18 07:03:47,"Facing an issue where unable to access onedrive, request id #tkt-87758 please install adobe acrobat."
REC-004039,2025-07-22 23:41:47,Request for support regarding outlook refuses to start after update this has been happening since yesterday.
REC-004040,2025-09-10 07:31:47,maria.l submitted a ticket: SharePoint refuses to start after update causing delays in project work.
REC-004041,2025-07-16 20:15:47,Need urgent help with VPN connection drops every few minutes please install VPN client. Contact: li.chen
REC-004042,2025-09-09 13:48:47,"I'm having trouble with Teams refuses to start after update already tried restarting, no success. Contact: olivia.m"
REC-004043,2025-07-06 01:19:47,I'm having trouble with performance on Outlook is extremely slow this is blocking me from completing my tasks.
REC-004044,2025-08-19 12:38:47,Facing an issue where Slack refuses to start after update causing delays in project work.
REC-004045,2025-08-28 04:30:47,User george.t reported: the desktop keeps restarting randomly this has been happening since yesterday.
REC-004046,2025-09-16 13:39:47,"User maria.l reported: unable to access Chrome, request ID #TKT-33394 colleagues on lab room also affected."
REC-004047,2025-08-27 10:13:47,Problem encountered: my tablet at training hall showing error code 720 colleagues on training hall also affected. Contact: li.chen
REC-004048,2025-07-04 09:21:47,Problem encountered: the workstation keeps restarting randomly need this fixed ASAP. Contact: olivia.m
REC-004049,2025-07-15 05:43:47,I'm having trouble with performance on SAP is extremely slow need this fixed ASAP.
REC-004050,2025-08-27 21:14:47,maria.l submitted a ticket: Chrome refuses to start after update this is blocking me from completing my tasks.
REC-004051,2025-09-11 07:15:47,"mohamed.s submitted a ticket: performance on Jira is extremely slow already tried restarting, no success."
REC-004052,2025-07-06 07:24:47,I'm having trouble with performance on Jira is extremely slow colleagues on remote also affected. Contact: john.doe
REC-004053,2025-07-13 15:35:47,User alex.b reported: OneDrive refuses to start after update colleagues on HQ also affected. Contact: sofia.g
REC-004054,2025-08-30 20:13:47,"I'm having trouble with VPN connection drops every few minutes already tried restarting, no success."
REC-004055,2025-08-27 19:13:47,fatima.z submitted a ticket: my workstation at floor 2 showing blue screen please install VPN client. Contact: hannah.j
REC-004056,2025-09-01 00:21:47,Request for support regarding Excel refuses to start after update please install VPN client. Contact: olivia.m
REC-004057,2025-08-15 07:11:47,Maria.l submitted a ticket: the laptop keeps restarting randomly pls grant access to shared drive. contact: mohamed.s
REC-004058,2025-08-19 18:45:47,User hannah.j reported: performance on SAP is extremely slow this is blocking me from completing my tasks.
REC-004059,2025-08-24 00:35:47,Need urgent help with can't log in to Word please upgrade RAM.
REC-004060,2025-08-03 06:52:47,"Need urgent help with VPN connection drops every few minutes already tried restarting, no success."
REC-004061,2025-08-03 14:06:47,Problem encountered: VPN connection drops every few minutes colleagues on floor 3 also affected.
REC-004062,2025-07-28 00:02:47,Problem encountered: can't log in to Jira this is blocking me from completing my tasks.
REC-004063,2025-09-08 07:50:47,Facing an issue where Teams refuses to start after update causing delays in project work.
REC-004064,2025-09-10 18:59:47,Problem encountered: the phone keeps restarting randomly colleagues on lab room also affected. contact: paul.r
REC-004065,2025-08-15 20:25:47,Hannah.j submitted a ticket: performance on chrome is extremely slow need this fixed asap.
REC-004066,2025-08-03 23:35:47,Problem encountered: the workstation keeps restarting randomly colleagues on lab room also affected.
REC-004067,2025-07-23 22:39:47,Could you pls check my phone at HQ showing blue screen need this fixed ASAP.
REC-004068,2025-09-13 21:54:47,User fatima.z reported: my desktop at lab room showing network timeout this has been happening since yesterday.
REC-004069,2025-07-02 20:21:47,Need urgent help with my phone at floor 3 showing network timeout need this fixed asap.
REC-004070,2025-09-19 07:21:47,"I'm having trouble with unable to access Chrome, request ID #TKT-86098 colleagues on branch office also affected. Contact: ahmed.h"
REC-004071,2025-09-04 03:11:47,User youssef.t reported: the server keeps restarting randomly please unlock account.
REC-004072,2025-08-16 21:24:47,sofia.g submitted a ticket: can't log in to Outlook colleagues on floor 3 also affected.
REC-004073,2025-09-12 05:53:47,"Request for support regarding unable to access Word, request ID #TKT-93742 causing delays in project work."
REC-004074,2025-07-15 13:11:47,Need urgent help with can't log in to Teams colleagues on training hall also affected.
REC-004075,2025-08-05 16:57:47,Facing an issue where can't log in to SharePoint this is blocking me from completing my tasks. Contact: sarah.k
